#time,id,x[m],y[m],speed[m/s],heading,acc[m/s^2],lastX[pixel],lastY[pixel]
43.00,265,756.00,1.00,13.47,-0.00,0.19,770.62,581.56
43.00,267,740.47,0.18,15.01,-0.02,0.16,736.21,615.06
43.00,268,732.02,2.00,12.86,0.00,-0.67,755.86,665.52
43.00,269,719.66,0.00,14.23,0.00,-0.22,704.07,660.69
43.00,270,713.43,1.00,15.97,0.00,-0.15,711.30,689.06
43.00,202,698.02,2.00,14.45,0.00,-0.91,689.56,745.90
43.00,200,691.50,0.00,15.49,0.00,-0.51,653.07,717.12
43.00,201,681.39,1.00,16.61,0.00,-0.31,645.29,752.93
43.00,205,662.34,2.00,16.26,0.00,-0.70,610.25,802.25
43.00,203,659.38,0.00,16.57,0.00,-0.15,581.48,765.57
43.00,204,647.93,1.00,17.14,0.00,-0.05,561.58,799.54
43.00,208,631.09,2.00,17.32,0.00,-0.39,521.02,836.42
43.00,206,625.60,0.00,17.00,0.00,-0.03,495.92,795.10
43.00,207,613.55,1.00,17.17,0.00,0.00,466.21,822.72
43.00,211,598.64,2.00,17.71,0.00,0.04,422.90,847.45
43.00,209,590.83,0.00,17.02,0.00,0.09,403.13,800.67
43.00,210,578.54,1.00,17.28,0.00,0.13,366.31,819.03
43.00,214,563.32,2.00,17.60,0.00,-0.03,305.49,826.92
43.00,212,556.97,0.00,17.07,0.00,-0.13,314.62,781.57
43.00,213,543.33,1.00,17.21,0.00,0.01,270.82,787.84
43.00,217,523.05,2.00,17.53,0.00,-0.00,207.56,776.81
43.00,215,522.27,0.00,17.00,0.00,0.08,232.58,738.39
43.00,216,508.34,1.00,17.05,0.00,0.03,188.15,732.00
43.00,220,491.12,2.00,17.51,0.00,-0.15,136.17,711.17
43.00,218,488.48,0.00,16.75,0.00,0.01,166.96,676.52
43.00,219,473.61,1.00,16.71,0.00,0.13,124.38,656.36
43.00,223,458.48,2.00,17.56,0.00,-0.12,82.60,627.77
43.00,221,456.08,0.00,16.41,0.00,0.12,121.58,602.93
43.00,222,440.42,1.00,16.35,0.00,0.23,84.84,570.49
43.00,224,424.32,0.00,16.27,0.00,-0.05,96.63,521.79
43.00,226,423.08,2.00,17.69,0.00,-0.18,48.98,513.02
43.00,225,409.40,1.00,15.99,0.00,0.14,69.25,483.50
43.00,227,393.38,0.00,16.16,0.00,0.11,92.52,439.21
43.00,229,381.97,2.00,17.77,0.00,-0.18,51.09,400.40
43.00,228,378.51,1.00,15.98,0.00,0.06,75.26,395.45
43.00,230,362.25,0.00,16.31,0.00,-0.06,108.80,357.48
43.00,231,348.26,1.00,16.03,0.00,-0.10,101.69,313.17
43.00,232,347.82,2.00,17.65,0.00,0.01,81.85,301.50
43.00,233,331.05,0.00,16.39,0.00,0.05,144.68,282.08
43.00,234,317.64,1.00,16.14,0.00,0.05,147.61,238.68
43.00,235,314.92,2.00,17.45,0.00,-0.09,135.48,217.33
43.00,236,299.06,0.00,16.56,0.00,0.09,199.51,216.33
43.00,237,286.09,1.00,16.45,0.00,-0.02,212.34,175.74
43.00,238,279.50,2.00,17.38,0.00,0.02,225.56,138.85
43.00,239,266.04,0.00,16.71,0.00,0.04,271.57,165.15
43.00,240,254.29,1.00,16.65,0.00,-0.22,291.27,130.60
43.00,241,239.53,2.00,17.13,0.00,-0.07,325.20,94.61
43.00,242,232.97,0.00,16.78,0.00,-0.06,354.51,134.40
43.00,243,222.06,1.00,16.83,0.00,-0.03,380.18,106.46
43.00,244,208.26,2.00,17.06,0.00,0.11,419.03,80.31
43.00,245,200.21,0.00,16.93,0.00,0.03,441.81,126.21
43.00,246,187.98,1.00,17.07,0.00,-0.16,477.61,106.30
43.00,247,177.64,2.00,17.01,0.00,-0.11,511.60,89.06
43.00,248,167.19,0.00,16.92,0.00,-0.13,528.85,140.92
43.00,249,153.87,1.00,17.02,0.00,-0.00,571.42,132.17
43.00,250,146.26,2.00,16.99,0.00,-0.13,601.45,120.87
43.00,251,134.80,0.00,16.87,0.00,0.01,607.65,176.78
43.00,252,120.44,1.00,16.87,0.00,0.08,653.36,180.95
43.00,253,115.13,2.00,16.91,0.00,0.09,680.06,173.30
43.00,254,101.76,0.00,16.89,0.00,0.15,675.98,232.78
43.00,255,87.02,1.00,16.72,0.00,0.05,719.64,249.46
43.00,256,84.48,2.00,16.84,0.00,0.12,742.63,242.16
43.00,257,69.36,0.00,17.01,0.00,-0.12,726.67,303.14
43.00,258,54.54,1.00,16.69,0.00,-0.05,764.70,330.51
43.00,259,53.65,2.00,16.78,0.00,-0.15,787.00,324.61
43.00,260,35.89,0.00,17.13,0.00,-0.07,758.45,386.84
43.00,261,21.96,1.00,16.66,0.00,0.16,787.64,420.61
43.00,263,1.73,0.00,17.22,0.00,0.11,767.05,477.81
44.00,10,780.81,2.00,10.23,0.00,0.42,808.13,525.70
44.00,266,776.16,0.00,17.14,0.00,-0.02,761.99,523.72
44.00,265,769.62,1.00,13.76,0.00,0.26,781.17,544.22
44.00,267,755.56,0.00,15.18,-0.00,0.18,748.27,576.08
44.00,268,744.58,2.00,12.29,0.00,-0.61,774.46,631.73
44.00,269,733.84,0.00,14.17,0.00,0.01,724.46,628.56
44.00,270,729.28,1.00,15.75,0.00,-0.23,737.41,651.80
44.00,202,712.09,2.00,13.69,0.00,-0.76,719.68,714.80
44.00,200,706.79,0.00,15.08,0.00,-0.51,682.25,688.01
44.00,201,697.90,1.00,16.43,0.00,-0.06,681.30,722.17
44.00,205,678.18,2.00,15.46,0.00,-0.84,651.64,776.64
44.00,203,675.78,0.00,16.26,0.00,-0.27,619.50,743.19
44.00,204,665.01,1.00,17.05,0.00,0.01,605.80,778.58
44.00,208,648.20,2.00,16.89,0.00,-0.47,570.88,820.50
44.00,206,642.57,0.00,16.93,0.00,-0.14,539.82,783.17
44.00,207,630.72,1.00,17.19,0.00,0.09,514.63,814.41
44.00,211,616.28,2.00,17.55,0.00,-0.27,476.58,844.60
44.00,209,607.87,0.00,17.02,0.00,-0.13,448.77,801.14
44.00,210,595.83,1.00,17.30,0.00,0.09,415.49,824.33
44.00,214,580.97,2.00,17.68,0.00,-0.08,357.34,840.66
44.00,212,574.06,0.00,17.08,0.00,0.04,358.64,794.18
44.00,213,560.55,1.00,17.26,0.00,0.09,316.43,806.43
44.00,217,540.64,2.00,17.63,0.00,-0.08,253.20,804.61
44.00,215,539.31,0.00,17.08,0.00,0.15,271.37,762.41
44.00,216,525.43,1.00,17.11,0.00,0.00,226.59,762.15
44.00,220,508.60,2.00,17.47,0.00,-0.11,173.22,749.37
44.00,218,505.24,0.00,16.77,0.00,-0.05,197.48,709.44
44.00,219,490.38,1.00,16.87,0.00,0.12,152.58,695.09
44.00,223,476.02,2.00,17.51,0.00,-0.17,108.72,674.35
44.00,221,472.52,0.00,16.49,0.00,0.22,142.27,641.77
44.00,222,456.82,1.00,16.42,0.00,0.05,101.57,614.26
44.00,226,440.77,2.00,17.71,0.00,0.05,59.61,565.80
44.00,224,440.59,0.00,16.28,0.00,-0.10,106.87,564.18
44.00,225,425.42,1.00,16.06,0.00,0.16,74.64,528.95
44.00,227,409.54,0.00,16.13,0.00,-0.06,92.14,482.51
44.00,229,399.72,2.00,17.71,0.00,-0.17,45.93,454.22
44.00,228,394.50,1.00,15.98,0.00,-0.06,69.45,440.85
44.00,230,378.55,0.00,16.26,0.00,-0.15,97.76,399.74
44.00,232,365.50,2.00,17.69,0.00,-0.00,62.57,351.69
44.00,231,364.26,1.00,15.95,0.00,-0.05,85.24,355.92
44.00,233,347.41,0.00,16.34,0.00,-0.15,123.53,320.51
44.00,234,333.74,1.00,16.07,0.00,-0.09,121.21,276.44
44.00,235,332.36,2.00,17.48,0.00,0.14,104.28,260.26
44.00,236,315.62,0.00,16.57,0.00,0.08,169.06,248.60
44.00,237,302.48,1.00,16.31,0.00,-0.22,176.76,206.38
44.00,238,296.87,2.00,17.38,0.00,-0.01,182.83,169.96
44.00,239,282.73,0.00,16.67,0.00,-0.10,233.49,188.64
44.00,240,270.91,1.00,16.63,0.00,0.05,248.61,151.69
44.00,241,256.70,2.00,17.20,0.00,-0.06,276.03,112.19
44.00,242,249.76,0.00,16.78,0.00,-0.03,311.41,147.28
44.00,243,238.87,1.00,16.79,0.00,-0.09,333.06,116.20
44.00,244,225.33,2.00,17.13,0.00,0.13,367.36,85.23
44.00,245,217.14,0.00,16.91,0.00,-0.08,396.45,127.60
44.00,246,205.03,1.00,17.05,0.00,0.04,428.90,103.08
44.00,247,194.69,2.00,17.06,0.00,-0.15,460.32,81.41
44.00,248,184.12,0.00,16.90,0.00,-0.08,484.70,130.52
44.00,249,170.94,1.00,17.09,0.00,0.11,525.36,116.05
44.00,250,163.21,2.00,16.96,0.00,0.06,553.86,100.89
44.00,251,151.68,0.00,16.89,0.00,0.02,567.72,155.56
44.00,252,137.32,1.00,16.92,0.00,0.19,613.59,153.59
44.00,253,132.01,2.00,16.90,0.00,-0.02,638.99,142.42
44.00,254,118.65,0.00,16.90,0.00,0.13,642.90,201.93
44.00,255,103.73,1.00,16.72,0.00,0.06,688.74,212.97
44.00,256,101.33,2.00,16.87,0.00,0.06,710.30,202.41
44.00,257,86.36,0.00,17.00,0.00,-0.11,702.35,264.61
44.00,258,71.24,1.00,16.72,0.00,0.13,744.14,287.38
44.00,259,70.48,2.00,16.84,0.00,-0.13,765.28,278.26
44.00,260,52.98,0.00,17.07,0.00,0.02,745.01,343.05
44.00,261,38.66,1.00,16.71,0.00,0.04,778.80,373.71
44.00,263,18.95,0.00,17.21,0.00,-0.11,765.80,431.69
44.00,264,6.30,1.08,17.08,0.01,0.32,792.07,465.58
45.00,10,791.24,2.00,10.62,0.00,0.40,811.93,494.43
45.00,265,783.49,1.00,14.01,0.00,0.33,787.86,505.23
45.00,267,770.84,0.00,15.33,0.00,0.08,759.38,536.75
45.00,268,756.67,2.00,11.91,0.00,-0.37,789.04,597.69
45.00,269,748.06,0.00,14.23,0.00,-0.06,741.11,594.35
45.00,270,744.92,1.00,15.51,0.00,-0.22,758.36,612.12
45.00,202,725.43,2.00,13.02,0.00,-0.64,744.81,682.40
45.00,200,721.73,0.00,14.80,0.00,-0.43,707.08,656.41
45.00,201,714.24,1.00,16.25,0.00,-0.13,712.65,687.36
45.00,205,693.47,1.98,15.22,-0.01,-0.17,687.69,747.00
45.00,203,691.91,0.00,15.98,0.00,-0.34,653.71,716.56
45.00,204,680.75,1.00,14.20,0.00,-2.47,644.84,753.27
45.00,208,664.90,2.00,16.61,0.00,-0.26,616.92,798.60
45.00,206,659.43,0.00,16.81,0.00,-0.07,581.51,765.56
45.00,207,647.82,1.00,16.90,0.00,-0.69,561.40,799.62
45.00,211,633.73,2.00,17.33,0.00,-0.23,528.83,834.42
45.00,209,624.90,0.00,17.05,0.00,0.04,494.04,795.47
45.00,210,613.12,1.00,17.27,0.00,-0.04,464.93,822.85
45.00,214,598.63,2.00,17.61,0.00,-0.23,410.74,847.05
45.00,212,591.13,0.00,17.07,0.00,0.01,403.92,800.73
45.00,213,577.85,1.00,17.32,0.00,0.17,364.36,818.67
45.00,217,558.27,2.00,17.65,0.00,-0.12,302.44,825.86
45.00,215,556.43,0.00,17.12,0.00,-0.12,313.22,781.06
45.00,216,542.59,1.00,17.22,0.00,0.08,268.93,786.90
45.00,220,526.10,2.00,17.55,0.00,-0.03,215.19,782.08
45.00,218,522.10,0.00,16.89,0.00,-0.06,232.26,738.16
45.00,219,507.23,1.00,16.86,0.00,0.12,185.89,729.94
45.00,223,493.53,2.00,17.55,0.00,0.13,140.96,716.74
45.00,221,489.05,0.00,16.54,0.00,0.01,167.98,677.77
45.00,222,473.27,1.00,16.50,0.00,0.10,123.93,655.64
45.00,226,458.48,2.00,17.73,0.00,0.07,77.53,616.60
45.00,224,456.87,0.00,16.28,0.00,-0.05,122.48,604.90
45.00,225,441.47,1.00,16.06,0.00,0.03,85.79,573.51
45.00,227,425.68,0.00,16.16,0.00,0.03,97.29,525.45
45.00,229,417.42,2.00,17.73,0.00,0.11,48.36,508.01
45.00,228,410.50,1.00,15.97,0.00,-0.05,69.44,486.61
45.00,230,394.82,0.00,16.22,0.00,-0.19,92.26,443.02
45.00,232,383.24,2.00,17.80,0.00,-0.01,50.47,404.22
45.00,231,380.16,1.00,15.90,0.00,0.08,74.38,400.17
45.00,233,363.72,0.00,16.30,0.00,-0.09,107.58,361.24
45.00,235,349.84,2.00,17.50,0.00,0.00,79.25,307.18
45.00,234,349.83,1.00,16.10,0.00,-0.00,99.85,317.22
45.00,236,332.18,0.00,16.51,0.00,-0.20,143.10,284.58
45.00,237,318.77,1.00,16.30,0.00,0.07,145.66,241.13
45.00,238,314.32,2.00,17.50,0.00,0.02,144.68,206.75
45.00,239,299.40,0.00,16.63,0.00,-0.12,198.89,216.91
45.00,240,287.53,1.00,16.58,0.00,-0.07,209.13,178.19
45.00,241,273.93,2.00,17.27,0.00,0.09,229.57,136.36
45.00,242,266.53,0.00,16.76,0.00,0.06,270.44,165.75
45.00,243,255.65,1.00,16.76,0.00,-0.12,287.73,132.09
45.00,244,242.44,2.00,17.15,0.00,0.13,316.68,97.13
45.00,245,234.06,0.00,16.89,0.00,-0.08,351.72,135.05
45.00,246,222.06,1.00,17.06,0.00,0.10,380.29,106.44
45.00,247,211.77,2.00,17.09,0.00,-0.03,408.39,80.75
45.00,248,201.04,0.00,16.95,0.00,0.07,439.59,126.13
45.00,249,188.05,1.00,17.12,0.00,-0.04,477.42,106.28
45.00,250,180.19,2.00,17.03,0.00,0.04,504.01,87.48
45.00,251,168.56,0.00,16.88,0.00,0.04,525.31,139.86
45.00,252,154.28,1.00,17.00,0.00,0.06,570.34,131.71
45.00,253,148.95,2.00,16.97,0.00,0.02,594.07,117.27
45.00,254,135.55,0.00,16.90,0.00,0.04,605.95,175.73
45.00,255,120.48,1.00,16.78,0.00,0.02,653.22,180.84
45.00,256,118.20,2.00,16.92,0.00,0.09,672.90,167.28
45.00,257,103.36,0.00,16.97,0.00,-0.01,673.07,229.72
45.00,258,87.97,1.00,16.73,0.00,0.01,718.02,247.29
45.00,259,87.34,2.00,16.90,0.00,0.05,737.54,235.14
45.00,260,70.05,0.00,17.04,0.00,-0.07,725.79,301.52
45.00,261,55.34,1.00,16.70,0.00,0.12,763.84,328.36
45.00,263,36.10,0.00,17.13,0.00,0.02,758.32,386.31
45.00,264,23.51,1.40,17.37,0.03,0.21,796.33,415.39
45.00,266,1.61,0.00,17.15,0.00,0.13,767.04,478.09
46.00,267,786.25,0.00,15.52,0.00,0.24,765.80,496.06
46.00,268,768.45,2.00,11.69,0.00,-0.16,800.01,563.38
46.00,269,762.35,0.00,14.39,0.00,0.23,753.86,558.30
46.00,270,760.39,1.00,15.45,0.00,-0.04,774.06,570.67
46.00,202,738.13,2.00,12.41,0.00,-0.58,765.39,649.22
46.00,200,736.41,0.00,14.58,0.00,-0.13,727.64,622.73
46.00,201,730.41,1.00,16.09,0.00,-0.08,738.98,649.20
46.00,205,708.70,1.76,15.23,-0.02,0.03,716.06,710.41
46.00,203,707.68,0.00,15.58,0.00,-0.29,683.65,686.42
46.00,204,694.74,1.02,13.96,0.01,-0.23,676.09,727.77
46.00,208,680.35,2.00,13.97,0.00,-2.54,657.64,772.29
46.00,206,676.12,0.00,16.56,0.00,-0.22,620.12,742.77
46.00,207,664.50,1.00,16.64,0.00,0.10,604.72,779.18
46.00,211,650.91,2.00,16.83,0.00,-1.08,578.50,817.38
46.00,209,641.96,0.00,17.03,0.00,-0.05,538.23,783.71
46.00,210,630.37,1.00,17.18,0.00,-0.13,513.63,814.65
46.00,214,616.20,2.00,17.56,0.00,-0.01,464.23,845.93
46.00,212,608.19,0.00,17.05,0.00,0.08,449.63,801.09
46.00,213,595.18,1.00,17.33,0.00,0.03,413.60,824.25
46.00,217,575.90,2.00,17.61,0.00,-0.11,354.21,840.05
46.00,215,573.55,0.00,17.15,0.00,0.15,357.28,793.89
46.00,216,559.84,1.00,17.30,0.00,0.05,314.47,805.78
46.00,220,543.62,2.00,17.55,0.00,0.06,261.38,808.72
46.00,218,539.04,0.00,17.02,0.00,0.13,270.76,762.09
46.00,219,524.17,1.00,16.98,0.00,0.05,223.69,760.15
46.00,223,511.09,2.00,17.55,0.00,-0.16,178.88,754.36
46.00,221,505.61,0.00,16.62,0.00,0.24,198.26,710.18
46.00,222,489.84,1.00,16.62,0.00,0.09,151.68,694.00
46.00,226,476.23,2.00,17.79,0.00,0.03,102.45,664.47
46.00,224,473.15,0.00,16.29,0.00,0.01,143.22,643.28
46.00,225,457.57,1.00,16.15,0.00,0.24,102.55,616.36
46.00,227,441.85,0.00,16.16,0.00,-0.04,107.90,567.46
46.00,229,435.15,2.00,17.73,0.00,-0.00,58.32,561.01
46.00,228,426.49,1.00,15.99,0.00,-0.08,75.21,532.00
46.00,230,411.00,0.00,16.16,0.00,-0.12,92.38,486.42
46.00,232,401.01,2.00,17.77,0.00,0.01,45.85,458.10
46.00,231,396.06,1.00,15.93,0.00,0.08,69.19,445.34
46.00,233,380.02,0.00,16.27,0.00,-0.14,97.03,403.62
46.00,235,367.38,2.00,17.60,0.00,0.17,60.91,357.25
46.00,234,365.88,1.00,16.00,0.00,-0.15,83.88,360.34
46.00,236,348.65,0.00,16.42,0.00,-0.16,122.15,323.50
46.00,237,335.01,1.00,16.20,0.00,0.04,119.37,279.50
46.00,238,331.84,2.00,17.59,0.00,0.09,111.82,248.68
46.00,239,316.02,0.00,16.61,0.00,0.02,168.40,249.40
46.00,240,304.06,1.00,16.49,0.00,-0.08,173.61,209.51
46.00,241,291.24,2.00,17.37,0.00,0.07,186.65,166.79
46.00,242,283.26,0.00,16.72,0.00,-0.00,232.35,189.45
46.00,243,272.41,1.00,16.72,0.00,-0.06,244.98,153.82
46.00,244,259.66,2.00,17.27,0.00,0.02,267.87,115.87
46.00,245,250.96,0.00,16.89,0.00,0.01,308.45,148.40
46.00,246,239.12,1.00,17.02,0.00,-0.16,332.48,116.36
46.00,247,228.89,2.00,17.16,0.00,0.01,356.71,87.13
46.00,248,217.97,0.00,16.91,0.00,-0.08,394.23,127.82
46.00,249,205.18,1.00,17.12,0.00,-0.04,428.52,103.08
46.00,250,197.22,2.00,17.03,0.00,0.04,452.61,80.87
46.00,251,185.43,0.00,16.85,0.00,-0.14,481.19,129.96
46.00,252,171.29,1.00,17.01,0.00,0.01,524.35,115.77
46.00,253,165.94,2.00,17.01,0.00,-0.12,546.01,98.29
46.00,254,152.46,0.00,16.92,0.00,0.11,565.83,154.72
46.00,255,137.28,1.00,16.79,0.00,-0.06,613.63,153.62
46.00,256,135.11,2.00,16.93,0.00,0.09,631.04,137.38
46.00,257,120.35,0.00,17.00,0.00,0.09,639.39,199.10
46.00,258,104.69,1.00,16.71,0.00,-0.04,686.83,211.01
46.00,259,104.24,2.00,16.87,0.00,-0.10,704.19,196.00
46.00,260,87.10,0.00,17.04,0.00,-0.05,701.19,263.04
46.00,261,72.04,1.00,16.69,0.00,-0.01,743.00,285.36
46.00,263,53.25,0.00,17.19,0.00,0.11,744.77,342.43
46.00,264,41.02,1.82,17.68,0.02,0.32,795.29,362.68
46.00,266,18.72,0.00,17.07,0.00,-0.07,765.86,432.24
46.00,10,10.36,2.00,10.98,0.00,0.21,813.14,461.81
46.00,265,5.98,1.00,14.32,0.00,0.36,790.24,464.92
47.00,268,780.06,2.00,11.54,0.00,-0.23,807.61,528.77
47.00,269,776.81,0.00,14.52,0.00,0.09,762.53,520.62
47.00,270,775.83,1.00,15.46,0.00,0.05,784.53,527.76
47.00,200,750.91,0.00,14.44,0.00,-0.13,743.94,587.38
47.00,202,750.30,2.00,11.95,0.00,-0.54,781.81,615.70
47.00,201,746.42,1.00,15.94,0.00,-0.08,760.01,608.41
47.00,205,723.89,1.32,15.16,-0.03,0.05,735.37,668.58
47.00,203,723.11,0.00,15.28,0.00,-0.18,709.03,653.57
47.00,204,708.65,1.24,13.85,0.03,-0.34,707.62,702.31
47.00,208,693.61,2.00,12.85,0.00,-0.55,689.37,746.07
47.00,206,692.57,0.00,16.32,0.00,-0.22,654.90,715.50
47.00,207,681.13,1.00,16.64,0.00,0.03,644.70,753.37
47.00,211,667.11,2.00,15.53,0.00,-1.41,623.27,794.97
47.00,209,658.98,0.00,16.99,0.00,-0.00,580.33,766.15
47.00,210,647.51,1.00,17.09,0.00,-0.11,560.49,799.97
47.00,214,633.65,2.00,17.31,0.00,-0.45,516.76,837.45
47.00,212,625.24,0.00,17.05,0.00,0.05,494.93,795.29
47.00,213,612.51,1.00,17.33,0.00,-0.09,463.15,823.02
47.00,217,593.50,2.00,17.58,0.00,-0.07,407.34,846.87
47.00,215,590.72,0.00,17.15,0.00,-0.12,402.75,800.64
47.00,216,577.12,1.00,17.31,0.00,0.17,362.30,818.29
47.00,220,561.16,2.00,17.56,0.00,0.06,310.84,828.70
47.00,218,556.06,0.00,17.03,0.00,-0.04,312.35,780.74
47.00,219,541.18,1.00,17.08,0.00,0.16,265.41,785.13
47.00,223,528.65,2.00,17.60,0.00,0.03,221.66,786.35
47.00,221,522.27,0.00,16.70,0.00,0.16,232.71,738.48
47.00,222,506.49,1.00,16.69,0.00,0.14,184.40,728.57
47.00,226,493.98,2.00,17.74,0.00,-0.09,133.87,708.41
47.00,224,489.45,0.00,16.32,0.00,-0.03,168.75,678.70
47.00,225,473.79,1.00,16.28,0.00,0.06,124.80,657.02
47.00,227,457.98,0.00,16.10,0.00,-0.00,123.77,607.68
47.00,229,452.87,2.00,17.73,0.00,-0.00,75.61,612.09
47.00,228,442.47,1.00,15.99,0.00,0.14,86.68,576.26
47.00,230,427.14,0.00,16.11,0.00,-0.05,98.03,529.32
47.00,232,418.77,2.00,17.78,0.00,-0.05,48.85,512.05
47.00,231,411.97,1.00,15.93,0.00,0.05,69.73,490.86
47.00,233,396.26,0.00,16.22,0.00,0.02,92.05,446.88
47.00,235,385.01,2.00,17.68,0.00,0.04,49.66,409.63
47.00,234,381.84,1.00,15.94,0.00,0.10,73.57,404.88
47.00,236,365.05,0.00,16.35,0.00,-0.11,106.52,364.60
47.00,237,351.19,1.00,16.12,0.00,-0.23,98.30,320.76
47.00,238,349.44,2.00,17.63,0.00,0.06,84.98,294.96
47.00,239,332.60,0.00,16.55,0.00,0.08,142.51,285.53
47.00,240,320.52,1.00,16.47,0.00,0.02,142.65,245.03
47.00,241,308.66,2.00,17.46,0.00,-0.07,148.08,203.04
47.00,242,299.96,0.00,16.67,0.00,0.01,197.81,217.92
47.00,243,289.09,1.00,16.68,0.00,0.06,205.65,180.91
47.00,244,276.95,2.00,17.32,0.00,-0.06,221.80,141.24
47.00,245,267.78,0.00,16.78,0.00,-0.02,267.49,167.35
47.00,246,256.12,1.00,16.97,0.00,-0.01,286.61,132.57
47.00,247,246.05,2.00,17.18,0.00,-0.08,306.28,100.49
47.00,248,234.83,0.00,16.83,0.00,-0.05,349.67,135.54
47.00,249,222.29,1.00,17.10,0.00,-0.13,379.68,106.53
47.00,250,214.29,2.00,17.10,0.00,-0.00,400.71,81.25
47.00,251,202.27,0.00,16.86,0.00,0.08,436.23,126.05
47.00,252,188.35,1.00,17.12,0.00,0.18,476.56,106.16
47.00,253,182.95,2.00,17.03,0.00,0.05,495.75,85.94
47.00,254,169.37,0.00,16.87,0.00,-0.13,523.22,139.24
47.00,255,154.13,1.00,16.88,0.00,-0.01,570.67,131.85
47.00,256,152.02,2.00,16.89,0.00,-0.08,585.54,113.34
47.00,257,137.36,0.00,17.01,0.00,-0.06,601.86,173.27
47.00,258,121.43,1.00,16.80,0.00,0.16,651.09,179.16
47.00,259,121.17,2.00,16.99,0.00,-0.00,665.88,161.65
47.00,260,104.12,0.00,17.06,0.00,0.13,671.67,228.27
47.00,261,88.76,1.00,16.73,0.00,-0.10,716.65,245.47
47.00,263,70.43,0.00,17.15,0.00,-0.00,725.34,300.70
47.00,264,58.80,2.00,17.91,0.00,0.25,781.16,310.75
47.00,266,35.83,0.00,17.12,0.00,0.02,758.48,387.00
47.00,10,21.48,2.00,11.30,0.00,0.36,811.49,428.18
47.00,265,20.42,1.00,14.57,0.00,0.32,788.01,423.79
47.00,267,10.17,0.00,15.68,0.00,0.18,767.20,454.35
48.00,268,791.58,2.00,11.54,0.00,-0.02,811.96,493.98
48.00,269,791.39,0.00,14.63,0.00,0.14,766.86,481.84
48.00,270,791.26,1.00,15.45,0.00,-0.02,789.68,483.89
48.00,200,765.32,0.00,14.38,0.00,-0.01,755.99,550.65
48.00,201,762.30,1.00,15.84,0.00,-0.04,775.58,565.64
48.00,202,762.07,2.00,11.60,0.00,-0.45,794.50,581.99
48.00,205,739.03,1.04,15.13,-0.01,0.08,752.10,627.57
48.00,203,738.25,0.00,15.02,0.00,-0.29,729.82,618.57
48.00,204,722.40,1.68,13.64,0.03,-0.28,740.23,676.12
48.00,206,708.70,0.00,15.93,0.00,-0.45,685.32,684.50
48.00,208,706.27,2.00,12.52,0.00,-0.38,716.51,718.42
48.00,207,697.79,1.00,16.66,0.00,0.00,680.98,722.48
48.00,211,682.31,1.98,15.06,-0.01,-0.13,661.71,768.67
48.00,209,675.91,0.00,16.87,0.00,-0.06,619.52,743.18
48.00,210,663.84,1.00,15.39,0.00,-1.55,603.62,779.79
48.00,214,650.73,2.00,16.96,0.00,-0.25,566.68,822.14
48.00,212,642.32,0.00,17.10,0.00,-0.01,539.10,783.42
48.00,213,629.78,1.00,17.15,0.00,-0.49,512.02,815.03
48.00,217,611.05,2.00,17.50,0.00,-0.20,460.77,846.23
48.00,215,607.88,0.00,17.19,0.00,0.10,448.73,801.15
48.00,216,594.44,1.00,17.35,0.00,0.11,411.48,824.15
48.00,220,578.67,2.00,17.51,0.00,-0.02,362.57,841.63
48.00,218,573.11,0.00,17.09,0.00,-0.03,356.15,793.64
48.00,219,558.30,1.00,17.19,0.00,0.24,310.38,804.37
48.00,223,546.26,2.00,17.64,0.00,0.08,268.59,812.14
48.00,221,539.04,0.00,16.81,0.00,0.02,270.84,762.14
48.00,222,523.28,1.00,16.85,0.00,0.04,221.67,758.74
48.00,226,511.72,2.00,17.72,0.00,-0.11,171.12,747.48
48.00,224,505.84,0.00,16.47,0.00,0.21,198.76,710.65
48.00,225,490.07,1.00,16.28,0.00,0.01,152.21,694.64
48.00,227,474.08,0.00,16.17,0.00,0.17,144.59,645.46
48.00,229,470.63,2.00,17.79,0.00,0.05,99.92,660.29
48.00,228,458.45,1.00,15.99,0.00,0.15,103.66,618.72
48.00,230,443.25,0.00,16.08,0.00,-0.15,109.09,571.06
48.00,232,436.55,2.00,17.80,0.00,0.04,59.41,565.09
48.00,231,427.88,1.00,15.91,0.00,0.11,76.00,535.96
48.00,233,412.45,0.00,16.18,0.00,0.05,92.66,490.29
48.00,235,402.73,2.00,17.75,0.00,-0.10,45.81,463.36
48.00,234,397.79,1.00,15.94,0.00,0.00,68.97,450.26
48.00,236,381.38,0.00,16.30,0.00,-0.02,96.40,407.21
48.00,237,367.31,1.00,16.12,0.00,-0.00,82.75,364.20
48.00,238,367.07,2.00,17.62,0.00,-0.13,64.79,344.66
48.00,239,349.11,0.00,16.45,0.00,-0.15,121.65,324.59
48.00,240,336.97,1.00,16.44,0.00,0.03,116.59,284.25
48.00,241,326.13,2.00,17.49,0.00,-0.08,114.75,244.41
48.00,242,316.64,0.00,16.66,0.00,-0.18,167.37,250.65
48.00,243,305.70,1.00,16.58,0.00,-0.10,170.36,212.83
48.00,244,294.29,2.00,17.33,0.00,-0.10,179.53,172.76
48.00,245,284.55,0.00,16.75,0.00,0.04,229.56,191.48
48.00,246,273.05,1.00,16.85,0.00,-0.20,243.47,154.72
48.00,247,263.22,2.00,17.21,0.00,0.01,258.05,120.60
